"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 20:04:58 GMT 2022","Tue Nov 22 20:04:58 GMT 2022","413","","","","","","GET users info",""
"passed","Tue Nov 22 20:04:57 GMT 2022","Tue Nov 22 20:04:57 GMT 2022","452","","","","","","GET organization info",""
"passed","Tue Nov 22 20:04:57 GMT 2022","Tue Nov 22 20:04:58 GMT 2022","190","","","","","","GET user info",""
"passed","Tue Nov 22 20:05:08 GMT 2022","Tue Nov 22 20:05:16 GMT 2022","7683","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
"passed","Tue Nov 22 20:04:57 GMT 2022","Tue Nov 22 20:05:08 GMT 2022","10888","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
