"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 15 20:03:55 GMT 2022","Thu Sep 15 20:04:00 GMT 2022","5642","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
"passed","Thu Sep 15 20:03:47 GMT 2022","Thu Sep 15 20:03:48 GMT 2022","424","","","","","","GET user info",""
"passed","Thu Sep 15 20:03:47 GMT 2022","Thu Sep 15 20:03:54 GMT 2022","6772","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
"passed","Thu Sep 15 20:03:48 GMT 2022","Thu Sep 15 20:03:48 GMT 2022","242","","","","","","GET users info",""
