"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 17:11:33 GMT 2022","Mon Nov 28 17:11:33 GMT 2022","377","","","","","","GET users info",""
"passed","Mon Nov 28 17:11:32 GMT 2022","Mon Nov 28 17:11:33 GMT 2022","454","","","","","","GET organization info",""
"passed","Mon Nov 28 17:11:33 GMT 2022","Mon Nov 28 17:11:33 GMT 2022","234","","","","","","GET user info",""
"passed","Mon Nov 28 17:11:32 GMT 2022","Mon Nov 28 17:11:41 GMT 2022","8999","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
"passed","Mon Nov 28 17:11:42 GMT 2022","Mon Nov 28 17:11:49 GMT 2022","6979","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
