"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 18:48:02 GMT 2022","Mon Nov 28 18:48:03 GMT 2022","466","","","","","","GET users info",""
"passed","Mon Nov 28 18:48:01 GMT 2022","Mon Nov 28 18:48:14 GMT 2022","13100","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
"passed","Mon Nov 28 18:48:01 GMT 2022","Mon Nov 28 18:48:02 GMT 2022","732","","","","","","GET organization info",""
"passed","Mon Nov 28 18:48:15 GMT 2022","Mon Nov 28 18:48:25 GMT 2022","9937","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
"passed","Mon Nov 28 18:48:02 GMT 2022","Mon Nov 28 18:48:02 GMT 2022","284","","","","","","GET user info",""
