"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 18:01:07 GMT 2022","Mon Nov 28 18:01:07 GMT 2022","356","","","","","","GET users info",""
"passed","Mon Nov 28 18:01:20 GMT 2022","Mon Nov 28 18:01:31 GMT 2022","11124","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
"passed","Mon Nov 28 18:01:05 GMT 2022","Mon Nov 28 18:01:07 GMT 2022","1886","","","","","","GET user info",""
"passed","Mon Nov 28 18:01:04 GMT 2022","Mon Nov 28 18:01:05 GMT 2022","861","","","","","","GET organization info",""
"passed","Mon Nov 28 18:01:04 GMT 2022","Mon Nov 28 18:01:19 GMT 2022","14635","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
