"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 14:06:51 GMT 2022","Fri Nov 25 14:06:59 GMT 2022","8213","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
"passed","Fri Nov 25 14:06:39 GMT 2022","Fri Nov 25 14:06:40 GMT 2022","817","","","","","","GET organization info",""
"passed","Fri Nov 25 14:06:40 GMT 2022","Fri Nov 25 14:06:40 GMT 2022","131","","","","","","GET user info",""
"passed","Fri Nov 25 14:06:39 GMT 2022","Fri Nov 25 14:06:50 GMT 2022","10422","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
"passed","Fri Nov 25 14:06:40 GMT 2022","Fri Nov 25 14:06:41 GMT 2022","272","","","","","","GET users info",""
