"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 20:29:31 GMT 2022","Tue Nov 22 20:29:42 GMT 2022","10979","","","","","","Empty email validation is working on Contact Us page (""John Doe"")",""
"passed","Tue Nov 22 20:29:43 GMT 2022","Tue Nov 22 20:29:51 GMT 2022","7951","","","","","","Empty email validation is working on Contact Us page (""Peter Parker"")",""
"passed","Tue Nov 22 20:29:32 GMT 2022","Tue Nov 22 20:29:32 GMT 2022","121","","","","","","GET user info",""
"passed","Tue Nov 22 20:29:31 GMT 2022","Tue Nov 22 20:29:32 GMT 2022","518","","","","","","GET organization info",""
"passed","Tue Nov 22 20:29:32 GMT 2022","Tue Nov 22 20:29:32 GMT 2022","266","","","","","","GET users info",""
